time,seconds_elapsed,z,y,x
1782845437493464000,0.085464111328125,-0.3971445560455322,-0.11321637779474258,-0.015819359570741653
1782845437503469000,0.095468994140625,-0.43933993577957153,-0.022701388224959373,-0.07453859597444534
1782845437513473000,0.10547314453125,-0.485158234834671,0.05482857674360275,-0.15864680707454681
1782845437523478000,0.11547802734375,-0.5303861498832703,0.12745431065559387,-0.26274415850639343
1782845437533482000,0.12548193359375,-0.5768198370933533,0.13187262415885925,-0.3537774980068207
1782845437543487000,0.135487060546875,-0.6009089350700378,0.17460331320762634,-0.3918231427669525
1782845437553491000,0.145490966796875,-0.5889208912849426,0.11997219175100327,-0.3514857292175293
1782845437563496000,0.155495849609375,-0.532776951789856,0.043432410806417465,-0.24037116765975952
1782845437573500000,0.1655,-0.4508727192878723,-0.025352027267217636,-0.07312245666980743
1782845437583505000,0.1755048828125,-0.3796001374721527,-0.04665331915020943,0.07953659445047379
1782845437593508900,0.1855087890625,-0.31865158677101135,-0.037192124873399734,0.2103680521249771
1782845437603513900,0.195513916015625,-0.21973276138305664,-0.030882034450769424,0.3333299160003662
1782845437613518000,0.20551806640625,-0.10127543658018112,-0.02404581941664219,0.4370492100715637
1782845437623523000,0.215523193359375,0.012640748172998428,-0.003813251620158553,0.502399742603302
1782845437633527000,0.225527099609375,0.12771324813365936,0.028932705521583557,0.5436205267906189
1782845437643532000,0.235531982421875,0.19885480403900146,0.06224139407277107,0.5654770731925964
1782845437653537000,0.245537109375,0.2185695320367813,0.0934382751584053,0.5607555508613586
1782845437663541000,0.255541015625,0.21063891053199768,0.11914124339818954,0.5244351029396057
1782845437673546000,0.2655458984375,0.1896837055683136,0.130753293633461,0.4599323570728302
1782845437683550000,0.275550048828125,0.17637962102890015,0.1449229121208191,0.3595498204231262
1782845437693555000,0.285554931640625,0.17369109392166138,0.14612381160259247,0.2517959177494049
1782845437703559000,0.295558837890625,0.18055272102355957,0.1199079304933548,0.15214602649211884
1782845437713564000,0.30556396484375,0.15986275672912598,0.09551484137773514,0.053456537425518036
1782845437723567900,0.31556787109375,0.09665343910455704,0.09252464771270752,-0.05541854724287987
1782845437733572900,0.32557275390625,0.03414899855852127,0.09821160137653351,-0.16671517491340637
1782845437743577000,0.3355771484375,-0.024197930470108986,0.10086571425199509,-0.2685438096523285
1782845437753582000,0.34558203125,-0.07856352627277374,0.07452046871185303,-0.33414798974990845
1782845437763586600,0.355586669921875,-0.1428607553243637,0.03157247602939606,-0.3630310297012329
1782845437773591600,0.365591552734375,-0.19299499690532684,-0.013871220871806145,-0.364200621843338
1782845437783595500,0.375595458984375,-0.2203320860862732,-0.05651721730828285,-0.3772676885128021
1782845437793600500,0.3856005859375,-0.23222079873085022,-0.06741819530725479,-0.4155357778072357
1782845437803604500,0.3956044921875,-0.24173414707183838,-0.05332714319229126,-0.4694453477859497
1782845437813609700,0.405609619140625,-0.2461956888437271,-0.02060125395655632,-0.5358849763870239
1782845437823613700,0.41561376953125,-0.26907089352607727,0.015778858214616776,-0.5953746438026428
1782845437833618700,0.42561865234375,-0.3105376660823822,0.013261377811431885,-0.5783689022064209
1782845437843622400,0.435622314453125,-0.3445243835449219,0.0008345360402017832,-0.49940481781959534
1782845437853627400,0.44562744140625,-0.3626220226287842,-0.007385978475213051,-0.4083069860935211
1782845437863631400,0.45563134765625,-0.3555246889591217,-0.025121834129095078,-0.30508047342300415
1782845437873636600,0.46563671875,-0.32349318265914917,-0.05400102585554123,-0.2001161426305771
1782845437883640600,0.475640625,-0.2732774019241333,-0.0834428071975708,-0.09084293246269226
1782845437893645600,0.4856455078125,-0.22137926518917084,-0.10764666646718979,0.019228456541895866
1782845437903649500,0.4956494140625,-0.1696268618106842,-0.11643696576356888,0.13006603717803955
1782845437913654500,0.505654541015625,-0.13822494447231293,-0.09095881134271622,0.2364475280046463
1782845437923658500,0.515658447265625,-0.11638250201940536,-0.042135875672101974,0.3080365061759949
1782845437933663500,0.52566357421875,-0.08671490103006363,0.00462235976010561,0.3402749300003052
1782845437943667700,0.535667724609375,-0.044968511909246445,0.038365140557289124,0.33613717555999756
1782845437953672700,0.545672607421875,0.011412657797336578,0.055954236537218094,0.281980961561203
1782845437963676400,0.555676513671875,0.06289555877447128,0.05937772989273071,0.20149865746498108
1782845437973681400,0.565681396484375,0.09876566380262375,0.06521330028772354,0.09792359918355942
1782845437983685400,0.575685302734375,0.1161867305636406,0.07080087810754776,-0.003133774735033512
1782845437993690400,0.5856904296875,0.11059363186359406,0.08206095546483994,-0.07864177972078323
1782845438003694600,0.595694580078125,0.09897372126579285,0.09837068617343903,-0.13008978962898254
1782845438013699600,0.605699462890625,0.08807435631752014,0.12089098989963531,-0.13574235141277313
1782845438023703600,0.61570361328125,0.08424020558595657,0.13524223864078522,-0.11368871480226517
1782845438033708500,0.62570849609375,0.08299261331558228,0.136126309633255,-0.06122031435370445
1782845438043712500,0.63571240234375,0.08776552975177765,0.1312340795993805,-0.003946105018258095
1782845438053717500,0.645717529296875,0.09229391813278198,0.13278968632221222,0.01646149717271328
1782845438063721700,0.6557216796875,0.09616295248270035,0.1299973577260971,0.008911969140172005
1782845438073726700,0.665726806640625,0.1009676456451416,0.10954445600509644,-0.0013497262261807919
1782845438083730400,0.67573046875,0.10799066722393036,0.08831506967544556,-0.02049971930682659
1782845438093735400,0.6857353515625,0.11249270290136337,0.08049026876688004,-0.03729413449764252
1782845438103739400,0.695739501953125,0.11321841180324554,0.07082565873861313,-0.05008822679519653
1782845438113744400,0.705744384765625,0.10936352610588074,0.07828773558139801,-0.058844175189733505
1782845438123748600,0.71574853515625,0.10618744045495987,0.08817791938781738,-0.04161965101957321
1782845438133753600,0.725753662109375,0.10884395986795425,0.0904245600104332,-0.01539217121899128
1782845438143757600,0.735757568359375,0.1109079122543335,0.08620904386043549,0.018285896629095078
1782845438153762600,0.745762451171875,0.10953499376773834,0.08094247430562973,0.032942477613687515
1782845438163766500,0.7557666015625,0.10535755753517151,0.08372041583061218,0.02562570944428444
1782845438173771500,0.765771484375,0.10292069613933563,0.08381446450948715,0.013259249739348888
1782845438183775700,0.775775634765625,0.1041814386844635,0.07914088666439056,-0.005813511088490486
1782845438193780700,0.78578076171875,0.11323094367980957,0.0662827342748642,-0.027184125036001205
1782845438203784400,0.795784423828125,0.1291406750679016,0.04780145734548569,-0.040538810193538666
1782845438213789400,0.80578955078125,0.14885498583316803,0.03862079977989197,-0.05384548753499985
1782845438223793400,0.81579345703125,0.1735382229089737,0.02700888179242611,-0.048107441514730453
1782845438233798400,0.82579833984375,0.2058577686548233,0.00458857137709856,-0.02955739200115204
1782845438243802600,0.835802734375,0.22914551198482513,-0.014838122762739658,0.0015155717264860868
1782845438253807600,0.8458076171875,0.24560390412807465,-0.03273919224739075,0.0350201278924942
1782845438263811600,0.8558115234375,0.2550291121006012,-0.05255550518631935,0.06476230919361115
1782845438273816600,0.865816650390625,0.25801804661750793,-0.07835864275693893,0.08585808426141739
1782845438283820500,0.875820556640625,0.25489309430122375,-0.10156888514757156,0.09166937321424484
1782845438293825500,0.885825439453125,0.2494153082370758,-0.12407876551151276,0.08396691083908081
1782845438303829500,0.89582958984375,0.2392715960741043,-0.12447051703929901,0.06123310327529907
1782845438313834500,0.90583447265625,0.2250712513923645,-0.10574233531951904,0.05149490758776665
1782845438323838500,0.91583837890625,0.22143976390361786,-0.06823837012052536,0.06762061268091202
1782845438333843500,0.925843505859375,0.2186875194311142,-0.036218464374542236,0.13147777318954468
1782845438343847400,0.935847412109375,0.21943560242652893,-0.021357491612434387,0.23449496924877167
1782845438353852400,0.945852294921875,0.22694426774978638,-0.02968852035701275,0.35697874426841736
1782845438363856600,0.955856689453125,0.21607643365859985,-0.04823051393032074,0.4663046896457672
1782845438373861600,0.965861572265625,0.1761406660079956,-0.06612798571586609,0.5354278683662415
1782845438383865600,0.975865478515625,0.1184917464852333,-0.08500553667545319,0.5516833066940308
1782845438393870600,0.98587060546875,0.044451724737882614,-0.10235211998224258,0.5246445536613464
1782845438403874600,0.99587451171875,-0.019340572878718376,-0.08849196881055832,0.4430641531944275
1782845438413879600,1.005879638671875,-0.07433654367923737,-0.0596141591668129,0.3230587840080261
1782845438423883500,1.015883544921875,-0.11948271840810776,-0.0210499856621027,0.17408394813537598
1782845438433888500,1.025888427734375,-0.16101449728012085,-0.00836796872317791,0.06188051775097847
1782845438443893500,1.0358935546875,-0.18089285492897034,-0.009666526690125465,-0.01397030707448721
1782845438453897500,1.0458974609375,-0.19123494625091553,-0.012740395963191986,-0.06303659081459045
