time,seconds_elapsed,z,y,x
1782845612909119000,0.070118896484375,0.5385486585408449,-0.5803637470938265,-0.06649199530035257
1782845612919124000,0.0801240234375,0.4326449825674295,-0.5385993658147752,-0.07596563382744789
1782845612929129000,0.09012890625,0.31781682638227937,-0.6005500644236803,-0.15581475802473724
1782845612939134700,0.100134765625,0.22097850039601324,-0.6690617289833725,-0.21062186848931014
1782845612949139700,0.1101396484375,0.08421031508147717,-0.6563553921453654,-0.16959274268224833
1782845612959144700,0.120144775390625,0.041110593545436856,-0.6800462104648352,-0.13994681535065173
1782845612969150000,0.13014990234375,0.13724457065463067,-0.7745831276409327,-0.16255305330380795
1782845612979155000,0.140155029296875,0.23581892665326593,-0.8946585368297993,-0.2044756938844919
1782845612989160000,0.150159912109375,0.40272447607815265,-1.0195908845305441,-0.1859983724296093
1782845612999165700,0.160165771484375,0.46655543547570705,-1.1212345649719238,-0.13384725636653602
1782845613009170700,0.170170654296875,0.35703707613646984,-1.205974749146402,-0.01898410193324089
1782845613019175700,0.18017578125,0.14606383692622185,-1.3110495730802416,0.02996646452285349
1782845613029180700,0.1901806640625,-0.062250996729731556,-1.2986113856591284,0.09409428797513246
1782845613039185700,0.200185546875,-0.3072971859335899,-1.3107488365679978,0.21622947923801838
1782845613049190700,0.210190673828125,-0.4032055375933647,-1.3530148837588727,0.302478825866431
1782845613059195600,0.220195556640625,-0.367048182541132,-1.3649858920596538,0.27107421829923983
1782845613069200600,0.23020068359375,-0.18459259728491306,-1.3567548009395598,0.23782865904048084
1782845613079205600,0.24020556640625,-0.007162146714329719,-1.2573127221956848,0.2793400884717703
1782845613089210600,0.250210693359375,0.11148235288858413,-1.1099122298382222,0.3489624907523393
1782845613099216000,0.2602158203125,0.09686930564641952,-0.935327524087578,0.44444779469445345
1782845613109221600,0.2702216796875,0.05711246479749679,-0.7131297110296786,0.5392299188032746
1782845613119226600,0.2802265625,-0.00907704042494297,-0.6349797189004719,0.6957169500663876
1782845613129231600,0.290231689453125,-0.12764905931353568,-0.48433206131532786,0.9546480183683336
1782845613139236600,0.300236572265625,-0.4643003500252962,-0.28139366000071164,1.2450627508230507
1782845613149241600,0.31024169921875,-0.8926140253901481,-0.10547595208063722,1.438898831140995
1782845613159246600,0.32024658203125,-1.1876146243304013,0.03683379300907254,1.4886546495653687
1782845613169251600,0.33025146484375,-1.3585259022653102,0.10945800745412707,1.417976016230136
1782845613179256600,0.340256591796875,-1.2651572982162236,0.135293144325912,1.1846074053384363
1782845613189261600,0.350261474609375,-1.0191665216386319,0.13567483711987732,0.9420115318961441
1782845613199266600,0.3602666015625,-0.669671531444788,0.05770984616875648,0.8562123401880264
1782845613209272600,0.3702724609375,-0.4611930316597223,-0.04154124004766345,0.8361701075039804
1782845613219277600,0.380277587890625,-0.24874504372179507,-0.2558757723845541,0.5988723404698073
1782845613229282600,0.390282470703125,0.0417623354524374,-0.4683902496874332,0.36816052769720553
1782845613239287600,0.40028759765625,0.2519295189768076,-0.5629084621630609,0.23518121327161787
1782845613249292500,0.41029248046875,0.31249417005479335,-0.6277282864674926,0.01657820983529091
1782845613259297500,0.420297607421875,0.34672318739295005,-0.5962963525019586,-0.17226225415244698
1782845613269302500,0.430302490234375,0.3891320040553808,-0.5593909555613994,-0.32587862535007295
1782845613279307500,0.4403076171875,0.570919480791688,-0.455745872169733,-0.5036117851942777
1782845613289312500,0.4503125,0.8244219481736421,-0.20785744527727365,-0.5728985257796942
1782845613299317500,0.4603173828125,0.9939081617414951,0.03403904772400856,-0.6528400044355541
1782845613309322500,0.470322509765625,1.0559393782407045,0.22933234111294148,-0.7163352290727197
