time,seconds_elapsed,z,y,x
1782846399105395200,0.063395263671875,-1.0075225830078125,-0.021087646484375,-0.000152587890625
1782846399115400200,0.073400146484375,-0.9886932373046875,-0.02117919921875,0.003662109375
1782846399125405200,0.0834052734375,-0.9755706787109375,-0.0230712890625,0.0065460205078125
1782846399135410400,0.093410400390625,-0.993896484375,-0.0198822021484375,0.0016632080078125
1782846399145414400,0.103414306640625,-1.0004425048828125,-0.0197601318359375,0.0023956298828125
1782846399155419400,0.11341943359375,-0.98748779296875,-0.02166748046875,0.00518798828125
1782846399165424400,0.12342431640625,-0.9844818115234375,-0.02117919921875,0.0048675537109375
1782846399175429400,0.133429443359375,-0.9963226318359375,-0.0202178955078125,0.0021820068359375
1782846399185434400,0.143434326171875,-0.9968109130859375,-0.0213623046875,0.0015411376953125
1782846399195439400,0.153439453125,-0.986236572265625,-0.02001953125,0.0031280517578125
1782846399205444400,0.1634443359375,-0.9872283935546875,-0.0218963623046875,0.0040435791015625
1782846399215449300,0.173449462890625,-0.993896484375,-0.020843505859375,-0.0006561279296875
1782846399225454300,0.183454345703125,-0.9935150146484375,-0.02178955078125,0.0020904541015625
1782846399235459300,0.193459228515625,-0.9874420166015625,-0.023468017578125,0.003448486328125
1782846399245464300,0.20346435546875,-0.988128662109375,-0.0213775634765625,0.0027618408203125
1782846399255468300,0.21346826171875,-0.993438720703125,-0.0208892822265625,0.001739501953125
1782846399265473300,0.223473388671875,-0.993255615234375,-0.0207366943359375,0.0033111572265625
1782846399275478300,0.233478271484375,-0.988525390625,-0.0211181640625,0.00555419921875
1782846399285483300,0.243483154296875,-0.9896392822265625,-0.021636962890625,0.004852294921875
1782846399295488300,0.25348828125,-0.992431640625,-0.0212249755859375,0.002960205078125
1782846399305493200,0.2634931640625,-0.990234375,-0.0228729248046875,0.003143310546875
1782846399315498200,0.273498291015625,-0.989654541015625,-0.0206146240234375,0.0034637451171875
1782846399325503200,0.283503173828125,-0.99188232421875,-0.0207366943359375,0.003143310546875
1782846399335508200,0.29350830078125,-0.99267578125,-0.0217132568359375,0.002716064453125
1782846399345513200,0.30351318359375,-0.990814208984375,-0.0232696533203125,0.0028228759765625
1782846399355517400,0.313517333984375,-0.989959716796875,-0.0226287841796875,0.0027008056640625
1782846399365522400,0.3235224609375,-0.99310302734375,-0.0213775634765625,0.0018768310546875
1782846399375527400,0.33352734375,-0.9905548095703125,-0.021270751953125,0.00177001953125
1782846399385532400,0.343532470703125,-0.9901885986328125,-0.0205230712890625,0.0034637451171875
1782846399395537400,0.353537353515625,-0.9904937744140625,-0.0206451416015625,0.003448486328125
1782846399405542400,0.36354248046875,-0.9921875,-0.0217132568359375,0.0033111572265625
1782846399415547400,0.37354736328125,-0.99066162109375,-0.0205078125,0.0029144287109375
1782846399425552400,0.383552490234375,-0.990234375,-0.0208282470703125,0.002532958984375
1782846399435557400,0.393557373046875,-0.99176025390625,-0.0211944580078125,0.003448486328125
1782846399445562400,0.403562255859375,-0.991119384765625,-0.0213775634765625,0.003143310546875
1782846399455567400,0.4135673828125,-0.99053955078125,-0.0220184326171875,0.0028839111328125
1782846399465571300,0.4235712890625,-0.9900360107421875,-0.0215606689453125,0.0038909912109375
1782846399475576300,0.433576416015625,-0.9907684326171875,-0.0221710205078125,0.00433349609375
1782846399485581300,0.443581298828125,-0.990478515625,-0.022003173828125,0.005126953125
1782846399495586300,0.45358642578125,-0.9897918701171875,-0.02203369140625,0.0030517578125
1782846399505591300,0.46359130859375,-0.990692138671875,-0.0225830078125,0.00408935546875
1782846399515596300,0.47359619140625,-0.9915008544921875,-0.021270751953125,0.003662109375
1782846399525601300,0.483601318359375,-0.9901580810546875,-0.021759033203125,0.0023193359375
1782846399535606300,0.493606201171875,-0.9892578125,-0.021026611328125,0.0022125244140625
1782846399545611300,0.503611328125,-0.990081787109375,-0.0206756591796875,0.00274658203125
1782846399555616300,0.5136162109375,-0.9907379150390625,-0.020751953125,0.0033416748046875
1782846399565621500,0.52362158203125,-0.991119384765625,-0.021453857421875,0.002685546875
1782846399575625200,0.533625244140625,-0.9913177490234375,-0.0203704833984375,0.003387451171875
1782846399585630200,0.543630126953125,-0.9908294677734375,-0.02099609375,0.002838134765625
1782846399595635200,0.55363525390625,-0.991455078125,-0.021728515625,0.0034332275390625
1782846399605640200,0.56364013671875,-0.9907073974609375,-0.0214080810546875,0.0020751953125
1782846399615645200,0.573645263671875,-0.9908294677734375,-0.022308349609375,0.0017547607421875
1782846399625650200,0.583650146484375,-0.9904022216796875,-0.0197906494140625,0.002044677734375
1782846399635655400,0.593655517578125,-0.9908905029296875,-0.0211639404296875,0.0048675537109375
1782846399645660400,0.603660400390625,-0.9907989501953125,-0.0208892822265625,0.002685546875
1782846399655665400,0.61366552734375,-0.9914398193359375,-0.0207977294921875,0.0032501220703125
1782846399665670400,0.62367041015625,-0.9893646240234375,-0.021484375,0.0032806396484375
1782846399675676200,0.63367626953125,-0.99053955078125,-0.0223236083984375,0.0041961669921875
1782846399685680000,0.64368017578125,-0.9903106689453125,-0.020660400390625,0.0037689208984375
1782846399695685000,0.65368505859375,-0.99114990234375,-0.0209197998046875,0.00347900390625
1782846399705690000,0.663690185546875,-0.9911956787109375,-0.0207977294921875,0.0018768310546875
1782846399715695000,0.673695068359375,-0.9894256591796875,-0.0211181640625,0.001739501953125
1782846399725700000,0.6837001953125,-0.990814208984375,-0.02117919921875,0.000396728515625
1782846399735705000,0.693705078125,-0.9906463623046875,-0.0209808349609375,0.00164794921875
1782846399745710000,0.7037099609375,-0.99102783203125,-0.021759033203125,0.0035858154296875
1782846399755715000,0.713715087890625,-0.9900054931640625,-0.0220184326171875,0.003509521484375
1782846399765720000,0.723719970703125,-0.989471435546875,-0.022308349609375,0.0017547607421875
1782846399775725000,0.73372509765625,-0.9898834228515625,-0.02008056640625,0.003448486328125
1782846399785730000,0.74372998046875,-0.9912109375,-0.020538330078125,0.0034332275390625
1782846399795734000,0.753734130859375,-0.99066162109375,-0.02154541015625,0.00189208984375
1782846399805739000,0.763739013671875,-0.9906158447265625,-0.0205841064453125,0.0030059814453125
1782846399815744000,0.773743896484375,-0.9907989501953125,-0.022369384765625,0.002532958984375
1782846399825749000,0.7837490234375,-0.9912109375,-0.02099609375,0.0035247802734375
1782846399835754000,0.79375390625,-0.989898681640625,-0.0218048095703125,0.0019073486328125
1782846399845759200,0.80375927734375,-0.99163818359375,-0.023040771484375,0.0031280517578125
1782846399855764200,0.81376416015625,-0.9912567138671875,-0.0230865478515625,0.00457763671875
1782846399865769200,0.823769287109375,-0.9918670654296875,-0.0227508544921875,0.0035552978515625
1782846399875774200,0.833774169921875,-0.990570068359375,-0.0221405029296875,0.0020751953125
1782846399885779200,0.843779296875,-0.992645263671875,-0.0224609375,0.00421142578125
1782846399895784200,0.8537841796875,-0.9909820556640625,-0.0224761962890625,0.0021514892578125
1782846399905788000,0.863787841796875,-0.9891357421875,-0.0225372314453125,0.003204345703125
1782846399915793000,0.87379296875,-0.989471435546875,-0.0220794677734375,0.00225830078125
1782846399925798000,0.8837978515625,-0.9916839599609375,-0.0213775634765625,0.0030670166015625
1782846399935803000,0.893802978515625,-0.9914398193359375,-0.020843505859375,0.002288818359375
1782846399945808000,0.903807861328125,-0.9911346435546875,-0.0208282470703125,0.00201416015625
1782846399955812900,0.913812744140625,-0.9910736083984375,-0.019989013671875,0.00335693359375
1782846399965817900,0.92381787109375,-0.990020751953125,-0.0210113525390625,0.0018463134765625
1782846399975822800,0.93382275390625,-0.9900054931640625,-0.0228271484375,0.0031585693359375
1782846399985827800,0.943827880859375,-0.9917755126953125,-0.020294189453125,0.003662109375
1782846399995832800,0.953832763671875,-0.990997314453125,-0.02099609375,0.002166748046875
1782846400005837800,0.963837890625,-0.9913177490234375,-0.0226287841796875,0.0027923583984375
