time,seconds_elapsed,z,y,x
1782846159157965800,0.0679658203125,0.0014511564513668418,-0.016107596457004547,-0.005183043889701366
1782846159167970800,0.077970703125,0.003085005795583129,0.0020687435753643513,-0.0004727110790554434
1782846159177975800,0.087975830078125,0.0014751249691471457,0.008565790951251984,0.0005965480813756585
1782846159187980800,0.097980712890625,0.004337756894528866,-0.007676828186959028,-0.0015968313673511147
1782846159197985800,0.10798583984375,0.002984072081744671,-0.010355435311794281,-0.003567570587620139
1782846159207990800,0.11799072265625,0.002891926560550928,0.0010229201288893819,0.0015390408225357533
1782846159217995800,0.127995849609375,0.004256796557456255,-0.0008652610122226179,-0.0012314456980675459
1782846159228000800,0.138000732421875,0.005686914082616568,-0.008560731075704098,-0.0025632926262915134
1782846159238005800,0.148005859375,0.0017467673169448972,-0.006700513418763876,0.0001776328426785767
1782846159248010800,0.1580107421875,0.0022690133191645145,0.002650644164532423,0.001136104459874332
1782846159258015700,0.168015625,0.0035505264531821012,-0.003318032482638955,-0.00130894361063838
1782846159268021000,0.17802099609375,0.0027297399938106537,-0.004835767671465874,-0.002841326640918851
1782846159278026000,0.18802587890625,0.0021081583108752966,-0.003967311233282089,-0.0041161817498505116
1782846159288031000,0.198031005859375,0.0015883093001320958,0.0004037352045997977,-0.0014927018200978637
1782846159298036000,0.208035888671875,0.0023132218047976494,-0.005455485545098782,-0.002412024885416031
1782846159308041000,0.218041015625,0.0014138722326606512,-0.005167331546545029,-0.003412840887904167
1782846159318046000,0.2280458984375,0.0018817896489053965,-0.002846386516466737,0.0036133769899606705
1782846159328051000,0.238051025390625,0.003064233111217618,-0.0012399677652865648,-0.000675111310556531
1782846159338056000,0.248055908203125,0.001654622028581798,-0.006208361126482487,-0.0007808388327248394
1782846159348061000,0.25806103515625,0.00011717908637365326,-0.003180346917361021,-0.0006679208017885685
1782846159358066000,0.26806591796875,0.0012239888310432434,-0.0010964233661070466,-0.001121457084082067
1782846159368071000,0.27807080078125,0.001814411603845656,0.000004261057711119065,-0.0032469260040670633
1782846159378076000,0.288075927734375,0.0031366711482405663,-0.0016072177095338702,0.0010194580536335707
1782846159388081000,0.298080810546875,0.0035811527632176876,-0.0029997846577316523,-0.0018010957865044475
1782846159398086000,0.3080859375,0.0006375607335940003,-0.003564374754205346,0.0019198728259652853
1782846159408091000,0.3180908203125,0.002657302189618349,-0.005825664848089218,-0.0024349282030016184
1782846159418096000,0.32809619140625,0.0014900385867804289,-0.002775280037894845,-0.002189118415117264
1782846159428101000,0.33810107421875,0.00045912896166555583,-0.005143895745277405,0.0012708604335784912
1782846159438106000,0.348106201171875,0.0033755565527826548,-0.0035691685043275356,0.0005901564727537334
1782846159448110800,0.35811083984375,0.0041092573665082455,-0.0042719766497612,-0.002177400514483452
1782846159458115800,0.36811572265625,0.003060770919546485,-0.0020823257509618998,0.0008101335843093693
1782846159468120800,0.378120849609375,0.002508964156731963,-0.0024612934794276953,-0.002663427498191595
1782846159478125800,0.388125732421875,0.003969707991927862,-0.002712429501116276,0.0007773766992613673
1782846159488130800,0.398130859375,0.0029609024059027433,-0.004196076653897762,-0.001002680161036551
1782846159498135800,0.4081357421875,0.003288205014541745,-0.002168345730751753,-0.00173717993311584
1782846159508140800,0.418140869140625,0.000874582096002996,-0.004347078036516905,0.0011140003334730864
1782846159518145800,0.428145751953125,0.00236328924074769,-0.0021028320770710707,-0.0013374395202845335
1782846159528150800,0.43815087890625,0.002823217073455453,-0.002261290093883872,-0.0006687197601422668
1782846159538155800,0.44815576171875,0.0006988134700804949,-0.0033420007675886154,-0.0025220136158168316
1782846159548160800,0.458160888671875,0.0020471718162298203,-0.004816593136638403,0.0003121224872302264
1782846159558165800,0.468165771484375,0.001261805766262114,-0.0038314899429678917,-0.0008338357438333333
1782846159568170800,0.478170654296875,0.002745985286310315,-0.002766491612419486,-0.002918824553489685
1782846159578175700,0.48817578125,0.0022365227341651917,-0.003340402850881219,0.0003944141499232501
1782846159588181800,0.498181640625,0.0010713896481320262,-0.002642654813826084,-0.0015893745003268123
1782846159598185700,0.508185791015625,0.0030157635919749737,-0.004008057527244091,-0.003087668912485242
1782846159608190700,0.518190673828125,0.0056712012737989426,-0.004747883416712284,0.0018879148410633206
1782846159618195700,0.52819580078125,0.0035862126387655735,-0.0027827369049191475,-0.002523611532524228
1782846159628201700,0.53820166015625,0.0018604843644425273,-0.0021347899455577135,-0.0017955031944438815
1782846159638205700,0.548205810546875,0.0013760552974417806,-0.0026133600622415543,0.0009390306076966226
1782846159648211700,0.558211669921875,0.004225105047225952,-0.0022533005103468895,-0.0019944412633776665
1782846159658216700,0.568216796875,0.00264744833111763,-0.003507649526000023,0.0009763148264028132
1782846159668221700,0.5782216796875,0.002642654813826084,-0.005343366414308548,0.00007936220208648592
1782846159678226700,0.588226806640625,0.002332396572455764,-0.004456533584743738,-0.00017949705943465233
1782846159688231700,0.598231689453125,0.003810983384028077,-0.002636795863509178,-0.0024700819049030542
1782846159698236700,0.608236572265625,0.00373082235455513,-0.002928145695477724,-0.0007113303290680051
1782846159708241700,0.61824169921875,0.00461712246760726,-0.002490321872755885,-0.00021678130724467337
1782846159718246700,0.62824658203125,0.0014122743159532547,-0.002100435085594654,-0.0015110776294022799
1782846159728251600,0.638251708984375,0.001258609932847321,-0.002843723399564624,-0.0035326832439750433
1782846159738256600,0.648256591796875,0.0020013656467199326,-0.004258394706994295,-0.0004796353168785572
1782846159748261600,0.65826171875,0.0007835020078346133,-0.005697300657629967,-0.0034794199746102095
1782846159758266600,0.6682666015625,0.0006791060441173613,-0.001969407545402646,-0.0008391620358452201
1782846159768271600,0.678271728515625,0.0033593112602829933,-0.003007774008437991,-0.0004093278548680246
1782846159778276600,0.688276611328125,0.001290834159590304,-0.004508731886744499,-0.00138058268930763
1782846159788281600,0.698281494140625,0.0009345032158307731,-0.0012679309584200382,-0.002132925670593977
1782846159798286600,0.70828662109375,-0.00031611722079105675,-0.002980609890073538,-0.0005198490689508617
1782846159808291600,0.71829150390625,0.0038748993538320065,-0.003721234854310751,-0.001065264455974102
1782846159818296600,0.728296630859375,0.004318581894040108,-0.00207726564258337,0.0000673779723001644
1782846159828301600,0.738301513671875,0.0013813816476613283,-0.0032378712203353643,-0.0005853627808392048
1782846159838306600,0.748306640625,0.0012096078135073185,-0.0011147991754114628,-0.00039707732503302395
1782846159848311600,0.7583115234375,0.0020125508308410645,-0.00007350324449362233,-0.0024019049014896154
1782846159858316800,0.76831689453125,0.0017952368361875415,-0.0011030812747776508,-0.0020967067684978247
1782846159868321800,0.77832177734375,0.0034618431236594915,-0.0031617048662155867,-0.0022325278259813786
1782846159878326800,0.788326904296875,0.0034208304714411497,-0.0029726203065365553,0.0012351741315796971
1782846159888331800,0.798331787109375,0.002266616327688098,-0.004836566746234894,-0.0006149238906800747
1782846159898336800,0.808336669921875,0.005014199763536453,-0.003612311789765954,-0.0019971043802797794
1782846159908341800,0.818341796875,0.0028450549580156803,-0.0007307713967747986,-0.0014679343439638615
1782846159918347000,0.828346923828125,0.0005600627628155053,-0.0030093719251453876,-0.003254116512835026
1782846159928352000,0.83835205078125,-0.0006578007596544921,-0.0016460998449474573,0.00019361180602572858
1782846159938357000,0.84835693359375,0.002959304489195347,-0.0023608922492712736,-0.0001549959706608206
1782846159948362000,0.858362060546875,0.0018511632224544883,-0.003924700431525707,-0.0013680658303201199
1782846159958367000,0.868366943359375,0.0009584716754034162,-0.003237072378396988,-0.0013907026732340455
1782846159968372000,0.8783720703125,0.001121723442338407,-0.0036770266015082598,-0.0015243934467434883
1782846159978377000,0.888376953125,0.002585130510851741,-0.0019949739798903465,-0.00044767739018425345
1782846159988382000,0.8983818359375,0.0009379653492942452,-0.004971056245267391,-0.0017808558186516166
1782846159998387000,0.908386962890625,0.0013638047967106104,-0.003364105010405183,0.0011773834703490138
