acc_mean_x,acc_mean_y,acc_mean_z,acc_std_x,acc_std_y,acc_std_z,acc_sma,acc_corr_xy,acc_corr_yz,acc_corr_xz,gyro_mean_x,gyro_mean_y,gyro_mean_z,gyro_std_x,gyro_std_y,gyro_std_z,gyro_sma,gyro_corr_xy,gyro_corr_yz,gyro_corr_xz,acc_mag_mean,acc_mag_std,acc_mag_rms,acc_dom_freq,acc_spec_energy,acc_spec_entropy,gyro_mag_mean,gyro_mag_std,gyro_mag_rms,gyro_dom_freq,gyro_spec_energy,gyro_spec_entropy,activity,session_id,window_idx,t_start
-0.000650378075867999,0.0016239121380559982,0.09194555628255002,0.006872319472543843,0.006984736523566776,0.006600192640599503,0.10326250137094335,0.10951215937860369,-0.030009424831817073,0.1521927326871999,2.9322564951139396e-05,-6.271363236050017e-07,0.00011423796880989701,0.0016023424358916135,0.0012391884972582621,0.001140465036366055,0.003071950050652797,0.003148931004197956,-0.05756312836099758,-0.07453172837128368,0.0924794262202566,0.0066467278026685565,0.09271797702986542,13.0,0.0022097448750362635,4.967672899850666,0.002086149659440614,0.0010322984213969283,0.0023275868259643455,19.0,5.362823393570797e-05,5.105676243806971,still,still-1-2026-06-30_19-02-26,10,5.0711787109375
0.001164531087721693,-0.0003404111181693141,0.09151902481442686,0.007516490346784268,0.007588785241814073,0.006745085530421157,0.10406755398529242,-0.029275297715425575,-0.012122466651712053,0.12897020623477656,-0.00025574703118763956,0.00016258584451860598,-7.8063536202538e-05,0.0017922699099747737,0.0012600121357132432,0.0012729124977443045,0.003486110997618948,-0.07390975812029112,0.038519971049057695,-0.1783706988832607,0.09214607411666621,0.00677409829021941,0.09239473676979493,14.0,0.0022976003575011106,5.075402448920895,0.002349609293175738,0.000998718691707054,0.002553057550417311,18.0,5.0206168364078044e-05,4.9086955776873475,still,still-1-2026-06-30_19-02-26,11,5.571429931640625
0.0016112399774822282,-0.001617683144005939,0.09257693929213279,0.008695004453676046,0.0077176635579306015,0.0069760282043163984,0.10611702600649311,-0.06924201149517754,0.28491293940000795,-0.03441577159681828,-0.000281412271433513,-8.173969108617009e-06,-2.739063231275701e-05,0.0016991816076888772,0.0013572826064281948,0.0013123493106971112,0.003576115083996981,-0.09807739001370283,0.08771243693297792,-0.24710857568882844,0.09332879339840688,0.007019216998101499,0.09359237727758044,15.0,0.0024650492694218685,5.0886418464740615,0.0023709441235203023,0.0009541115307317331,0.0025557200257326127,43.0,4.6438372447631e-05,5.045568141900508,still,still-1-2026-06-30_19-02-26,12,6.0716796875
-0.0005848309784686381,-0.000947968650202265,0.09391170671766991,0.010028122807363045,0.007716315391936301,0.006966283266932727,0.10813600071226386,-0.054461659998677865,0.34765796576953334,-0.12378637973450225,-6.770098058042002e-05,-0.000147667769342661,6.573430728166491e-05,0.0015140256542380888,0.0013435212805071746,0.0012364699201463992,0.0032807857968144482,-0.014608670686752825,0.045053626686238815,-0.2445782410394187,0.09477096695081487,0.006909922321624236,0.09502254050110072,2.0,0.0024129177977752405,4.978475679640562,0.0021871367217623622,0.0009345181264374332,0.002378421991220554,17.0,4.3730916262928814e-05,5.157939397779634,still,still-1-2026-06-30_19-02-26,13,6.5719287109375
-0.0014443112115785392,-0.000814080623433924,0.09403293655759092,0.009910812680082488,0.007608015975390707,0.00878894226014032,0.10818533173397143,-0.019222347482250546,0.06071646190515119,-0.06222101402905256,-0.00010053791396785599,-0.00014346321229822702,2.4789822055025938e-05,0.0014555100461880258,0.0012267159319019254,0.0011041611429278332,0.0030700987548333025,-0.06263124292949156,0.054306978208318465,-0.16568225420684704,0.09488854710298693,0.008628856794445743,0.09528007945470461,5.0,0.0037354510057318185,4.758765012903594,0.0020447014910593064,0.0008324741526637807,0.002207672394716533,3.0,3.548125735659126e-05,5.086221151142331,still,still-1-2026-06-30_19-02-26,14,7.0721796875
-0.00046171836157491987,-0.000352634384198111,0.09260205619773267,0.00875305549298578,0.006731155939995494,0.009762214001468992,0.10466353451331084,0.0514889286813385,0.03369690018583326,0.0965888614561874,-0.00014488308632280204,-9.089755592868001e-05,6.818761699832503e-05,0.0016622400653433416,0.0012750050662813318,0.0010962290133129766,0.0032408824464071812,-0.08312057674967571,0.07863759183817781,-0.18066476260641193,0.09326822094124244,0.009682074794188278,0.09376941724178876,15.0,0.0047084075454878254,4.996986352704717,0.002171618474131817,0.0009530866864049572,0.002371560884521622,35.0,4.7381971926585274e-05,4.932579118223508,still,still-1-2026-06-30_19-02-26,15,7.572429931640625
0.005814699981525396,0.0073078197983726615,0.09022962213274832,0.011369130943875578,0.00916974142401655,0.01658481040174673,0.10955076201336432,-0.3104711215598324,-0.17432975114704416,0.46264575261554963,0.000312307574786242,-0.00011505030677653602,7.945758989080402e-05,0.0018668752760835105,0.0024784122510443595,0.0014561877903220939,0.004284104122780113,0.20746975488219468,0.11514124084105577,-0.041265285326315924,0.09183438388351356,0.016835760906441122,0.09336485906679977,27.0,0.014176414928209948,4.280046340256123,0.0029696698197340683,0.0017453884175082388,0.003444607316692469,1.0,0.00015738805605284366,4.8599938424017965,still,still-10-2026-06-30_19-03-56,0,0.07345703125
0.005454463319329754,0.010094353281538897,0.09059712858045094,0.009159194067217904,0.0077686076022214145,0.007484516536607002,0.10945398521287351,-0.1301871597148059,-0.023491497778470552,-0.002085231729878066,0.00028184834402054,-1.0228154715146e-05,0.00012279547750949403,0.0017219262477379163,0.0011866331788672026,0.0014508143074496791,0.0034719001047777355,-0.11153388461771133,0.1995956362649791,-0.054509996309915335,0.09211180773146105,0.007427099673798633,0.09241075117713408,38.0,0.0027582401671067684,5.0752578184427115,0.002374998893465206,0.0009653976113756348,0.0025637106490418796,34.0,4.696300362014279e-05,5.077889535536025,still,still-10-2026-06-30_19-03-56,1,0.5737041015625
0.006143914674229312,0.009793957618622074,0.08854872422501442,0.008733424974297433,0.00824244651030374,0.00783996182514283,0.10770953600750023,-0.026735135636523532,-0.015300643682729235,-0.06136563221860569,0.00017797533073461616,5.868104519322798e-05,0.00010980932042002299,0.001559001501358891,0.0012728284502184178,0.0013339067865456922,0.0032178922707679115,-0.023770457271306514,0.27604948482478364,-0.08144180651487101,0.09011017581471126,0.007770309360356956,0.09044457691268076,1.0,0.0030205202023178344,5.053944930872264,0.0022341095009201983,0.0009411783934417686,0.0024242652557803003,35.0,4.5085561783330975e-05,4.9423022620363435,still,still-10-2026-06-30_19-03-56,2,1.073949462890625
0.005855675171488401,0.007821078240573374,0.08781797249418492,0.008181494092668577,0.008289770529245136,0.007308971317818298,0.10526806632258073,-0.03929046954089499,-0.06918291163418659,-0.01995521974674683,-0.00011909010296221483,-1.1893766932182655e-05,3.709142445586101e-05,0.0013645196649514804,0.0012500685595189251,0.0013134879485836724,0.003085339158424029,0.021286145207750656,0.18878559689858362,0.005746231241053631,0.08913987324015206,0.007114470536786351,0.08942333415998968,31.0,0.002544338738807909,4.987591960278488,0.002094153134002094,0.0008832090636108327,0.002272781467430408,24.0,3.905896582593019e-05,5.157354487859252,still,still-10-2026-06-30_19-03-56,3,1.574196533203125
0.0034479774032227972,0.0066518841294767005,0.08925098635894056,0.008349176666400927,0.007350781787082292,0.007806149241321284,0.1044488146897171,-0.09592676733079672,-0.0185528531942511,0.025740884000361727,-0.000194765885826193,9.730927762575289e-05,0.000126172053860491,0.0014456011463111111,0.0011406165488413015,0.0013743214496320351,0.003133596598636205,-0.19057506756758522,0.08517741041198638,-0.004084371474732086,0.09026448894324282,0.007673032149675874,0.09059002917846294,17.0,0.0029633286071973396,5.027833206774162,0.0020832396243151727,0.001001480470741991,0.002311460677925199,6.0,5.0537281959368194e-05,5.049417088787585,still,still-10-2026-06-30_19-03-56,4,2.074443603515625
0.002660050892082494,0.007391539224664648,0.09034180357381696,0.009273104936961108,0.006392136960048732,0.007679138979786657,0.1061685515654032,-0.033807109453848704,-0.0015372217513025504,0.03535359713107601,5.9237198147456006e-05,0.00024352688807993054,0.000154150334419677,0.0016585221402624088,0.0011869697090558953,0.001386836701002281,0.0033734652164274237,-0.30226550731019647,0.16561188300090496,0.0015954464732968767,0.09138453979926008,0.00761821153976388,0.091701533582526,7.0,0.0029038976018984715,4.9610084411809305,0.0022472040328543625,0.0010580924186434624,0.0024838449089401057,7.0,5.673803642218466e-05,5.0911862591676975,still,still-10-2026-06-30_19-03-56,5,2.574690673828125
0.001907332349147985,0.007745625049780095,0.09156006994152065,0.00883578042689485,0.0063516446349307166,0.007965900075254431,0.10723405096811309,-0.06950129405396421,-0.06717363202140632,0.05584811633062911,-0.00018707931478274896,0.000114299113629383,4.628079943358997e-05,0.001730865797552627,0.0013723148340039713,0.001369746893692889,0.0036450311008955822,-0.11159415221797045,0.05458539582701849,0.2110452487320664,0.09255495087320885,0.00789493951754004,0.09289105985576718,38.0,0.0031198580645606672,4.919772676371652,0.002404912067141875,0.0010109172986222997,0.0026087460273737676,6.0,5.1161801080012905e-05,5.0553390796161635,still,still-10-2026-06-30_19-03-56,6,3.0749365234375
0.001514497380655132,0.005360834009384715,0.09152986185026163,0.008230441950625804,0.007673071389558408,0.008032620428325301,0.10579404069599832,-0.20685099772821097,-0.0980033330312032,-0.008545502934117627,-0.000402126246481196,-8.606602204959986e-06,-4.0436694398519e-05,0.001556816075674818,0.001392816047829632,0.0012310561830808876,0.003432472460553833,-0.11095349214236358,-0.06128346538460842,0.13949806692311395,0.09239522586601877,0.007937838577659173,0.0927355759356548,37.0,0.003151835156246222,5.080659478953047,0.002282168331087519,0.0009133644338480863,0.0024581551782663007,15.0,4.197336353122417e-05,5.116669241021208,still,still-10-2026-06-30_19-03-56,7,3.57518359375
0.001368321699118583,0.0035531755886748207,0.0910381094296872,0.008502593298531504,0.007760019812976165,0.007375810214266619,0.1047954819502383,-0.2107945647451876,-0.19227137892259796,0.06033406562169945,6.330681033432295e-05,7.356824469752297e-05,-0.00036506868083960005,0.0014643590756140237,0.0013062778447777586,0.0012428646272222021,0.003243459933437248,0.004464411795045855,0.11244817806144128,-0.06444213398221967,0.09184989789136877,0.007276370216527159,0.09213766497031944,8.0,0.002647278531844089,5.091939966425765,0.00219706301762891,0.0008432265821536123,0.0023533204142834256,19.0,3.563671768663824e-05,5.022339951632045,still,still-10-2026-06-30_19-03-56,8,4.07543017578125
-0.000611585641338139,0.0034658712165681494,0.09225251795291894,0.00845574214854805,0.00768498137475323,0.0076302655657607054,0.10556289146905602,-0.16515017502522317,-0.18559653397204853,-0.030003608041260055,0.00011067132232710202,2.1345918066797012e-05,-0.000182060619117685,0.0016016696194915353,0.0012037993933765212,0.0014889569383426437,0.0034188215818720335,-0.011397780938390549,0.19372030148715394,-0.1514335838974853,0.09303572747544461,0.007486404255183507,0.09333644966226876,22.0,0.002803138315954844,5.094622666608774,0.0023214000585229165,0.0009425619029334873,0.0025054582759590706,22.0,4.442215910743518e-05,4.965143981617955,still,still-10-2026-06-30_19-03-56,9,4.57567626953125
-0.0016230636451676156,0.004806374445810886,0.09161718357536192,0.008873399621095797,0.007837844832568419,0.008338774159212919,0.10579292932808976,-0.10959531538987609,-0.12146389271210854,0.01381963933548598,7.176111103035976e-06,8.178194984793304e-05,0.0003424373012967309,0.0017086995317626024,0.0012561780426275247,0.0013998867657638383,0.0035710576403651783,-0.14934149502040947,0.09471906963617722,-0.18475017883367933,0.09253928987823638,0.008101105662584191,0.092893207954751,12.0,0.0033069977435461074,4.940815614560187,0.0023926355744930826,0.000925536827180331,0.0025654090143282953,21.0,4.2848467206033566e-05,4.980053227862382,still,still-10-2026-06-30_19-03-56,10,5.07592333984375
-0.0014463352784517814,0.006515559194417632,0.09043782882985468,0.008585261310922573,0.006896854017542861,0.008174477686904496,0.10491497032591997,-0.07486611091160145,-0.006472145243155219,-0.07406137347281536,0.000218940290505999,0.00014377226587384203,0.0002894030523020751,0.0016216964302906258,0.0013357848054778593,0.0011117239661597072,0.00333068270760107,-0.13595613155045952,0.035494898444322326,-0.20111117173077844,0.09136000988997325,0.008061592044103866,0.09171499699275779,30.0,0.0032511163069866024,5.095341746373262,0.0022258117056580943,0.0009210169533593101,0.0024088399650910516,23.0,4.254625608657462e-05,5.261862697656446,still,still-10-2026-06-30_19-03-56,11,5.576169189453125
-0.002525297019432168,0.006242040395977881,0.09101203975340719,0.008041948456235418,0.007187500591340546,0.007952424351169931,0.10536985430229708,-0.04134786677553235,0.06715775757396032,-0.1499080634377268,0.00015026390698040097,2.8247734298926997e-05,8.248056052253306e-05,0.0015048688595071375,0.0012889725774634891,0.0011624363712084164,0.0031702409082207212,-0.10886458560952292,0.14641067783288284,-0.1519107950767591,0.09188903518916819,0.008031870156153243,0.09223939357021757,36.0,0.003225561859547353,5.027641802179491,0.0021106741868054234,0.000923349123098509,0.0023038053576579605,24.0,4.2672686427326466e-05,5.082164673934704,still,still-10-2026-06-30_19-03-56,12,6.0764150390625
-0.002992019733199601,0.005749238210622193,0.09126092332881684,0.007915994338533792,0.007121226299563809,0.008040940748486209,0.10535643744713612,-0.04379881963652416,0.07842585912638926,-0.033391762193130024,9.432012942852298e-05,-2.5555553147568e-05,0.00011601824662647801,0.0014788840775221575,0.0013157637000804502,0.0013085960886514297,0.003338316694425739,-0.019082934389842005,0.07707775282319294,0.011275091504291186,0.09210538553064612,0.008074129282066765,0.09245860483163525,18.0,0.0033345812664224,4.8391347166564955,0.002211666328209081,0.000873096564968798,0.0023777648241771416,32.0,3.895881237066813e-05,5.243644039877205,still,still-10-2026-06-30_19-03-56,13,6.576662109375
-0.0032213151352690587,0.0067484708918546955,0.091136057762742,0.008550791180381613,0.007009416031795457,0.007866854648654597,0.10634087206624863,0.028309204441823242,0.14130236418838676,-0.12073036468478802,-0.00010198330099228801,0.00011224516318179199,1.705542206764002e-05,0.0014801045476483365,0.0013138836762673696,0.0013012650288680137,0.0033425762032855714,-0.07025937627157243,0.065161107968179,-0.005061238649663907,0.092108986629281,0.007859369072644852,0.09244368610182693,50.0,0.00327203644542361,4.895655757582803,0.002204092359051644,0.0008806575910176839,0.002373516572482045,37.0,3.882198057739851e-05,4.9807359236700215,still,still-10-2026-06-30_19-03-56,14,7.076908447265625
-0.0028101229371701925,0.006501792790600068,0.09072823099508877,0.008406485167430993,0.007647951322151464,0.007962146771837155,0.10614983643030416,0.12015252583754674,0.10573292468988593,-0.05475484096239347,-0.00045157910324631104,4.8585478216409035e-05,-8.096788311376204e-05,0.0014532023681240677,0.0014612961581769721,0.0012396280139599868,0.0034233291901180855,-0.052496135159045026,0.10623066713677991,-0.1466829701873349,0.09170638060498762,0.008017336824517125,0.0920561672753358,8.0,0.0032962078122354284,5.008653376312058,0.00225784009042383,0.0009480819357901799,0.0024488162917819583,37.0,4.496040975457175e-05,4.800239666746904,still,still-10-2026-06-30_19-03-56,15,7.577154052734375
0.00017944429287732093,0.0016736374152116482,0.08945663285017011,0.0117784839258632,0.007501358620359459,0.020377311412361883,0.10513968535966295,-0.08979113592621588,-0.13726024690502864,0.4997110487904009,0.00016306746983899695,1.4839192153887997e-05,-3.253350267186901e-05,0.0015427073456899991,0.003284224904282245,0.0012847133798992026,0.004262820313451663,0.32548837002101894,-0.028291490395304014,-0.10115290491709736,0.09089557766643848,0.018803038827962304,0.09282004260116135,27.0,0.01773792392369031,4.107201190036006,0.0029525394772935525,0.0024752672401194015,0.003852847943403062,1.0,0.0003132738423654907,4.6074124320768455,still,still-11-2026-06-30_19-06-19,0,0.07974169921875
0.0006391758280165902,0.001442052399801086,0.09001828239831325,0.008297801120089852,0.007684323732200536,0.007864745973744027,0.10326083212712348,-0.06990421895719603,-0.2100605640867307,0.06518350994888422,0.00012457881879525702,-0.00026975246495566897,-4.175915615633101e-05,0.0015312764063035523,0.0014885857549697065,0.001147441550875287,0.003343921589548549,-0.019163598360267178,0.24281417601554775,-0.05855080068813671,0.09074375677207762,0.007817058115220477,0.09107983196452829,6.0,0.003066584081995663,4.845753524382941,0.0022017451499389863,0.0010581424721467598,0.0024428154241859343,11.0,5.624524994544717e-05,5.091599803295152,still,still-11-2026-06-30_19-06-19,1,0.57999462890625
-0.0003223169234136539,0.0021780177005603766,0.09040770257166025,0.008152191844228707,0.007950949615558346,0.007318519372051624,0.10341877720257463,0.048797514749357805,0.015666011758274888,0.018326968335483855,0.000280200580600634,-0.000108124422840771,-0.0003049332450609499,0.0016392724858939054,0.001239605771203771,0.001187229241687692,0.0032160223869139655,-0.10075552727671562,0.1332390917188228,-0.08667461937408497,0.09115212832714154,0.007275052747199148,0.0914419864779971,24.0,0.002648108036826352,4.960015438092714,0.0021285515955373215,0.00113393371437281,0.002411749896538983,5.0,6.538515385708746e-05,5.007280985133056,still,still-11-2026-06-30_19-06-19,2,1.080246337890625
0.0004894273249279952,0.003634289143317361,0.09031707245266432,0.008826789317153156,0.008285545966970594,0.0071255122393360645,0.1042560221773351,-0.025541214469854155,0.0777161788120387,-0.007675227151832915,0.0005264565598917969,1.7432461027061008e-05,-0.000216373892035325,0.0018375481886914672,0.00117157166465587,0.0011539893238867035,0.0033979437913511253,-0.28157799498434827,-0.012491633524999903,-0.18167567593478876,0.09120922846560825,0.006988077139316243,0.09147653567662342,26.0,0.0024617430881003445,4.83894146056542,0.0023142510439101973,0.0010243900809252067,0.002530836409596122,22.0,5.39596896738182e-05,5.01196425145707,still,still-11-2026-06-30_19-06-19,3,1.580498291015625
0.0005676248231604671,0.006260635863919715,0.09081873836448784,0.008503075897130612,0.00822393848629284,0.008538219842780987,0.10588311564427436,-0.20781466417219885,0.025409127300779197,-0.05850641904406657,0.000599122520070513,-7.0141813484945e-05,-3.6720669595524e-05,0.0017222675290842003,0.001330316552470135,0.0012158425580373045,0.0035878837876951626,-0.2928625973623008,0.20204721053096603,-0.11046057113499475,0.09180959217943015,0.008449641610555197,0.0921976011591414,24.0,0.003571171701917629,5.099593838427398,0.0024216746370027864,0.0008455345797636448,0.002565041280969696,33.0,3.5804418105436596e-05,4.93175964507447,still,still-11-2026-06-30_19-06-19,4,2.08075
0.0002462251881216641,0.007749380968247503,0.09003292467164987,0.007574915784320774,0.007621165679818603,0.009772461719088077,0.1054496022905077,0.09768320524914824,0.0026213905101082585,-0.09804659840065807,0.00024342963879462102,-0.00013668337953276106,0.00023282781243323203,0.001430401148571379,0.00135197782201077,0.0013014893258886666,0.00334249270672429,-0.18142296206422348,0.15337706753889657,-0.1383504791655759,0.09100837781994027,0.00972001786305585,0.09152597216459994,1.0,0.004728396388699552,5.07440192025819,0.0022250687535226494,0.0008654386807100936,0.0023874494901404853,30.0,3.7458684719837984e-05,4.91580570978854,still,still-11-2026-06-30_19-06-19,5,2.581001220703125
0.0014542103637750188,0.00669474255307015,0.08858847171351311,0.008010021930263648,0.0067965150685628944,0.00850479367546869,0.1033826470369234,0.2063799782096197,0.003973201548743022,-0.09082771452655104,-2.5447705993426987e-05,-1.9350856309753008e-05,0.000265953125199289,0.0014290194358144164,0.0012022877222163143,0.0012683200531019491,0.0030587773630394027,-0.06561270165684305,0.13393753895008698,-0.049707250551216796,0.08947788131710731,0.008440673257173448,0.08987511452027588,3.0,0.0035669334164373278,5.0957431217185745,0.0020678071403751395,0.000944539468960976,0.002273319418430128,31.0,4.461798883956754e-05,5.103005199920197,still,still-11-2026-06-30_19-06-19,6,3.0812529296875
0.002031946045653885,0.005246987776908989,0.08935822274482247,0.008685264640085063,0.006608343518750811,0.007286311101770804,0.10337673861659726,0.08781104652687874,0.09681429860492995,-0.017502067245390288,-1.9435568829066985e-05,-0.000167680869344617,6.828077486716402e-05,0.0014411480772872959,0.0011565619086527149,0.0012138572976735102,0.0030161894141927724,-0.10175470551424902,0.1620318452450285,0.10404156675770247,0.09018863125786634,0.0073997841057233844,0.09049169029794227,3.0,0.002738562133513871,4.98958784879865,0.0020175482092196755,0.0009223062784679148,0.0022183664367788412,13.0,4.259523124110628e-05,5.204649412406806,still,still-11-2026-06-30_19-06-19,7,3.581503662109375
0.001671400865498343,0.004627163322368611,0.08952461274594066,0.00826437580071346,0.00744053543731256,0.0070437216619800265,0.10293037032500182,0.16804382010968621,0.06681256377878159,0.10057375234376631,-8.352061384357702e-05,-0.00021588332718237198,-0.000111968845594665,0.001543431629100293,0.0012965743120785945,0.0011883753471109322,0.0032040497544220128,-0.13671631926161518,0.08079340305094808,-0.0398909180195463,0.09034146332720049,0.00711027441780945,0.09062083644723472,16.0,0.0025293854563631217,5.054929831331163,0.0021340281063951232,0.0009937627853073784,0.002354068909855069,10.0,5.089758011078173e-05,5.131881610614761,still,still-11-2026-06-30_19-06-19,8,4.081755126953125
